Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1730356501,68,GET,/tools.descartes.teastore.webui/,34.100000,34.100000,1,2,2,2,2,3,4,4,6,6,6,8525,8525,2,3.4845669127528245,0.6330729811452329,197.2197309951298,0.0
1730356501,68,,Aggregated,34.100000,34.100000,1,2,2,2,2,3,4,4,6,6,6,8525,8525,2,3.4845669127528245,0.6330729811452329,197.2197309951298,0.0
1730356502,68,GET,/tools.descartes.teastore.webui/,33.800000,33.800000,1,2,2,2,2,3,4,4,6,6,6,8555,8555,2,3.4781367356278228,0.6330729811452329,197.2197309951298,0.0
1730356502,68,,Aggregated,33.800000,33.800000,1,2,2,2,2,3,4,4,6,6,6,8555,8555,2,3.4781367356278228,0.6330729811452329,197.2197309951298,0.0
1730356503,68,GET,/tools.descartes.teastore.webui/,33.100000,33.100000,2,2,2,2,2,3,4,4,6,6,6,8593,8593,2,3.46961517098998,0.6330729811452329,197.2197309951298,0.0
1730356503,68,,Aggregated,33.100000,33.100000,2,2,2,2,2,3,4,4,6,6,6,8593,8593,2,3.46961517098998,0.6330729811452329,197.2197309951298,0.0
1730356504,68,GET,/tools.descartes.teastore.webui/,33.300000,33.300000,1,2,2,2,2,3,4,4,6,6,6,8620,8620,2,3.4637203883245187,0.6330729811452329,197.2197309951298,0.0
1730356504,68,,Aggregated,33.300000,33.300000,1,2,2,2,2,3,4,4,6,6,6,8620,8620,2,3.4637203883245187,0.6330729811452329,197.2197309951298,0.0
1730356505,68,GET,/tools.descartes.teastore.webui/,32.400000,32.400000,1,2,2,2,2,3,3,4,6,6,6,8651,8651,2,3.456502400494265,0.6330729811452329,197.2197309951298,0.0
1730356505,68,,Aggregated,32.400000,32.400000,1,2,2,2,2,3,3,4,6,6,6,8651,8651,2,3.456502400494265,0.6330729811452329,197.2197309951298,0.0
1730356506,68,GET,/tools.descartes.teastore.webui/,33.600000,33.600000,1,2,2,2,2,3,3,4,6,6,6,8686,8686,2,3.4485481892246646,0.6330729811452329,197.2197309951298,0.0
1730356506,68,,Aggregated,33.600000,33.600000,1,2,2,2,2,3,3,4,6,6,6,8686,8686,2,3.4485481892246646,0.6330729811452329,197.2197309951298,0.0
1730356507,68,GET,/tools.descartes.teastore.webui/,33.100000,33.100000,1,2,2,2,2,3,3,5,6,6,6,8721,8721,2,3.442251630156904,0.6330729811452329,197.2197309951298,0.0
1730356507,68,,Aggregated,33.100000,33.100000,1,2,2,2,2,3,3,5,6,6,6,8721,8721,2,3.442251630156904,0.6330729811452329,197.2197309951298,0.0
1730356508,68,GET,/tools.descartes.teastore.webui/,32.300000,32.300000,1,2,2,2,2,3,3,4,6,6,6,8749,8749,2,3.4360898923917524,0.6330729811452329,197.2197309951298,0.0
1730356508,68,,Aggregated,32.300000,32.300000,1,2,2,2,2,3,3,4,6,6,6,8749,8749,2,3.4360898923917524,0.6330729811452329,197.2197309951298,0.0
1730356509,68,GET,/tools.descartes.teastore.webui/,32.500000,32.500000,1,2,2,2,2,3,3,3,5,5,5,8788,8788,2,3.427499805809294,0.6330729811452329,197.2197309951298,0.0
1730356509,68,,Aggregated,32.500000,32.500000,1,2,2,2,2,3,3,3,5,5,5,8788,8788,2,3.427499805809294,0.6330729811452329,197.2197309951298,0.0
1730356510,68,GET,/tools.descartes.teastore.webui/,32.200000,32.200000,1,2,2,2,2,2,3,3,5,5,5,8817,8817,2,3.421128117084335,0.6330729811452329,197.2197309951298,0.0
1730356510,68,,Aggregated,32.200000,32.200000,1,2,2,2,2,2,3,3,5,5,5,8817,8817,2,3.421128117084335,0.6330729811452329,197.2197309951298,0.0
1730356511,68,GET,/tools.descartes.teastore.webui/,31.900000,31.900000,1,2,2,2,2,2,3,4,5,5,5,8848,8848,2,3.4147278423698757,0.6330729811452329,197.2197309951298,0.0
1730356511,68,,Aggregated,31.900000,31.900000,1,2,2,2,2,2,3,4,5,5,5,8848,8848,2,3.4147278423698757,0.6330729811452329,197.2197309951298,0.0
1730356512,68,GET,/tools.descartes.teastore.webui/,32.400000,32.400000,1,2,2,2,2,2,3,4,5,5,5,8885,8885,2,3.4069903691880485,0.6330729811452329,197.2197309951298,0.0
1730356512,68,,Aggregated,32.400000,32.400000,1,2,2,2,2,2,3,4,5,5,5,8885,8885,2,3.4069903691880485,0.6330729811452329,197.2197309951298,0.0
1730356513,68,GET,/tools.descartes.teastore.webui/,33.100000,33.100000,1,2,2,2,2,2,3,4,5,5,5,8914,8914,2,3.4011080317802698,0.6330729811452329,197.2197309951298,0.0
1730356513,68,,Aggregated,33.100000,33.100000,1,2,2,2,2,2,3,4,5,5,5,8914,8914,2,3.4011080317802698,0.6330729811452329,197.2197309951298,0.0
1730356514,68,GET,/tools.descartes.teastore.webui/,33.300000,33.300000,1,2,2,2,2,2,3,4,5,5,5,8952,8952,2,3.393346070299167,0.6330729811452329,197.2197309951298,0.0
1730356514,68,,Aggregated,33.300000,33.300000,1,2,2,2,2,2,3,4,5,5,5,8952,8952,2,3.393346070299167,0.6330729811452329,197.2197309951298,0.0
1730356515,68,GET,/tools.descartes.teastore.webui/,33.200000,33.200000,1,2,2,2,2,2,3,4,5,5,5,8983,8983,2,3.386924836957896,0.6330729811452329,197.2197309951298,0.0
1730356515,68,,Aggregated,33.200000,33.200000,1,2,2,2,2,2,3,4,5,5,5,8983,8983,2,3.386924836957896,0.6330729811452329,197.2197309951298,0.0
1730356516,68,GET,/tools.descartes.teastore.webui/,32.300000,32.300000,1,2,2,2,2,2,3,3,4,4,4,9019,9019,2,3.378957184331066,0.6330729811452329,197.2197309951298,0.0
1730356516,68,,Aggregated,32.300000,32.300000,1,2,2,2,2,2,3,3,4,4,4,9019,9019,2,3.378957184331066,0.6330729811452329,197.2197309951298,0.0
1730356517,68,GET,/tools.descartes.teastore.webui/,32.800000,32.800000,1,2,2,2,2,2,3,3,4,4,4,9052,9052,2,3.372516961616204,0.6330729811452329,197.2197309951298,0.0
1730356517,68,,Aggregated,32.800000,32.800000,1,2,2,2,2,2,3,3,4,4,4,9052,9052,2,3.372516961616204,0.6330729811452329,197.2197309951298,0.0
1730356518,68,GET,/tools.descartes.teastore.webui/,33.400000,33.400000,1,2,2,2,2,2,3,3,4,4,4,9087,9087,2,3.365762443545877,0.6330729811452329,197.2197309951298,0.0
1730356518,68,,Aggregated,33.400000,33.400000,1,2,2,2,2,2,3,3,4,4,4,9087,9087,2,3.365762443545877,0.6330729811452329,197.2197309951298,0.0
1730356519,68,GET,/tools.descartes.teastore.webui/,33.400000,33.400000,2,2,2,2,2,2,3,3,4,4,4,9119,9119,2,3.3594484337499217,0.6330729811452329,197.2197309951298,0.0
1730356519,68,,Aggregated,33.400000,33.400000,2,2,2,2,2,2,3,3,4,4,4,9119,9119,2,3.3594484337499217,0.6330729811452329,197.2197309951298,0.0
1730356520,68,GET,/tools.descartes.teastore.webui/,33.300000,33.300000,2,2,2,2,2,3,4,5,61,61,61,9162,9162,2,3.3600683784338203,0.6330729811452329,197.2197309951298,0.0
1730356520,68,,Aggregated,33.300000,33.300000,2,2,2,2,2,3,4,5,61,61,61,9162,9162,2,3.3600683784338203,0.6330729811452329,197.2197309951298,0.0
1730356521,68,GET,/tools.descartes.teastore.webui/,33.700000,33.700000,2,2,2,2,2,3,4,5,61,61,61,9190,9190,2,3.354383988956535,0.6330729811452329,197.2197309951298,0.0
1730356521,68,,Aggregated,33.700000,33.700000,2,2,2,2,2,3,4,5,61,61,61,9190,9190,2,3.354383988956535,0.6330729811452329,197.2197309951298,0.0
1730356522,48,GET,/tools.descartes.teastore.webui/,33.900000,33.900000,2,2,2,2,2,3,4,5,61,61,61,9216,9216,2,3.34975822258659,0.6330729811452329,197.2197309951298,0.0
1730356522,48,,Aggregated,33.900000,33.900000,2,2,2,2,2,3,4,5,61,61,61,9216,9216,2,3.34975822258659,0.6330729811452329,197.2197309951298,0.0
1730356523,48,GET,/tools.descartes.teastore.webui/,33.100000,33.100000,2,2,2,2,2,3,4,5,61,61,61,9245,9245,2,3.344610766301172,0.6330729811452329,197.2197309951298,0.0
1730356523,48,,Aggregated,33.100000,33.100000,2,2,2,2,2,3,4,5,61,61,61,9245,9245,2,3.344610766301172,0.6330729811452329,197.2197309951298,0.0
1730356524,48,GET,/tools.descartes.teastore.webui/,32.900000,32.900000,2,2,2,2,2,3,4,5,61,61,61,9267,9267,2,3.34012140017046,0.6330729811452329,197.2197309951298,0.0
1730356524,48,,Aggregated,32.900000,32.900000,2,2,2,2,2,3,4,5,61,61,61,9267,9267,2,3.34012140017046,0.6330729811452329,197.2197309951298,0.0
1730356525,48,GET,/tools.descartes.teastore.webui/,32.700000,32.700000,2,2,2,2,2,3,4,5,61,61,61,9291,9291,2,3.335728272659352,0.6330729811452329,197.2197309951298,0.0
1730356525,48,,Aggregated,32.700000,32.700000,2,2,2,2,2,3,4,5,61,61,61,9291,9291,2,3.335728272659352,0.6330729811452329,197.2197309951298,0.0
1730356526,48,GET,/tools.descartes.teastore.webui/,32.400000,32.400000,2,2,2,2,2,3,4,5,61,61,61,9311,9311,2,3.3318045284381412,0.6330729811452329,197.2197309951298,0.0
1730356526,48,,Aggregated,32.400000,32.400000,2,2,2,2,2,3,4,5,61,61,61,9311,9311,2,3.3318045284381412,0.6330729811452329,197.2197309951298,0.0
1730356527,48,GET,/tools.descartes.teastore.webui/,30.700000,30.700000,2,2,2,2,2,3,4,5,61,61,61,9344,9344,2,3.325755029467697,0.6330729811452329,197.2197309951298,0.0
1730356527,48,,Aggregated,30.700000,30.700000,2,2,2,2,2,3,4,5,61,61,61,9344,9344,2,3.325755029467697,0.6330729811452329,197.2197309951298,0.0
1730356528,48,GET,/tools.descartes.teastore.webui/,30.600000,30.600000,2,2,2,2,2,3,4,5,61,61,61,9363,9363,2,3.3220448838505594,0.6330729811452329,197.2197309951298,0.0
1730356528,48,,Aggregated,30.600000,30.600000,2,2,2,2,2,3,4,5,61,61,61,9363,9363,2,3.3220448838505594,0.6330729811452329,197.2197309951298,0.0
1730356529,48,GET,/tools.descartes.teastore.webui/,29.200000,29.200000,2,2,2,2,2,3,4,5,61,61,61,9384,9384,2,3.3179252667823778,0.6330729811452329,197.2197309951298,0.0
1730356529,48,,Aggregated,29.200000,29.200000,2,2,2,2,2,3,4,5,61,61,61,9384,9384,2,3.3179252667823778,0.6330729811452329,197.2197309951298,0.0
1730356530,48,GET,/tools.descartes.teastore.webui/,28.700000,28.700000,2,2,2,2,2,2,3,4,5,5,5,9411,9411,2,3.312769822597495,0.6330729811452329,197.2197309951298,0.0
1730356530,48,,Aggregated,28.700000,28.700000,2,2,2,2,2,2,3,4,5,5,5,9411,9411,2,3.312769822597495,0.6330729811452329,197.2197309951298,0.0
1730356531,48,GET,/tools.descartes.teastore.webui/,27.400000,27.400000,2,2,2,2,2,2,3,3,5,5,5,9440,9440,2,3.307384059907991,0.6330729811452329,197.2197309951298,0.0
1730356531,48,,Aggregated,27.400000,27.400000,2,2,2,2,2,2,3,3,5,5,5,9440,9440,2,3.307384059907991,0.6330729811452329,197.2197309951298,0.0
1730356532,48,GET,/tools.descartes.teastore.webui/,26.300000,26.300000,2,2,2,2,2,3,4,4,5,5,5,9462,9462,2,3.304297369648166,0.6330729811452329,197.2197309951298,0.0
1730356532,48,,Aggregated,26.300000,26.300000,2,2,2,2,2,3,4,4,5,5,5,9462,9462,2,3.304297369648166,0.6330729811452329,197.2197309951298,0.0
1730356533,48,GET,/tools.descartes.teastore.webui/,25.300000,25.300000,1,2,2,2,2,2,3,4,5,5,5,9480,9480,2,3.300611707327872,0.6330729811452329,197.2197309951298,0.0
1730356533,48,,Aggregated,25.300000,25.300000,1,2,2,2,2,2,3,4,5,5,5,9480,9480,2,3.300611707327872,0.6330729811452329,197.2197309951298,0.0
1730356534,48,GET,/tools.descartes.teastore.webui/,24.700000,24.700000,2,2,2,2,2,3,3,4,5,5,5,9508,9508,2,3.295374591772399,0.6330729811452329,197.2197309951298,0.0
1730356534,48,,Aggregated,24.700000,24.700000,2,2,2,2,2,3,3,4,5,5,5,9508,9508,2,3.295374591772399,0.6330729811452329,197.2197309951298,0.0
1730356535,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,1,2,2,2,2,3,3,4,5,5,5,9532,9532,2,3.2908093074363616,0.6330729811452329,197.2197309951298,0.0
1730356535,48,,Aggregated,24.100000,24.100000,1,2,2,2,2,3,3,4,5,5,5,9532,9532,2,3.2908093074363616,0.6330729811452329,197.2197309951298,0.0
1730356536,48,GET,/tools.descartes.teastore.webui/,23.900000,23.900000,1,2,2,2,2,2,3,4,5,5,5,9556,9556,2,3.2863743914149555,0.6330729811452329,197.2197309951298,0.0
1730356536,48,,Aggregated,23.900000,23.900000,1,2,2,2,2,2,3,4,5,5,5,9556,9556,2,3.2863743914149555,0.6330729811452329,197.2197309951298,0.0
1730356537,48,GET,/tools.descartes.teastore.webui/,24.200000,24.200000,1,2,2,2,2,3,3,4,5,5,5,9586,9586,2,3.281119400107813,0.6330729811452329,197.2197309951298,0.0
1730356537,48,,Aggregated,24.200000,24.200000,1,2,2,2,2,3,3,4,5,5,5,9586,9586,2,3.281119400107813,0.6330729811452329,197.2197309951298,0.0
1730356538,48,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,1,2,2,2,2,3,4,4,5,5,5,9607,9607,2,3.2780619300929033,0.6330729811452329,197.2197309951298,0.0
1730356538,48,,Aggregated,24.000000,24.000000,1,2,2,2,2,3,4,4,5,5,5,9607,9607,2,3.2780619300929033,0.6330729811452329,197.2197309951298,0.0
1730356539,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,2,2,2,2,2,3,4,4,5,5,5,9630,9630,2,3.274177141464146,0.6330729811452329,197.2197309951298,0.0
1730356539,48,,Aggregated,24.100000,24.100000,2,2,2,2,2,3,4,4,5,5,5,9630,9630,2,3.274177141464146,0.6330729811452329,197.2197309951298,0.0
1730356540,48,GET,/tools.descartes.teastore.webui/,24.500000,24.500000,2,2,2,2,2,3,4,4,5,5,5,9649,9649,2,3.270749827803306,0.6330729811452329,197.2197309951298,0.0
1730356540,48,,Aggregated,24.500000,24.500000,2,2,2,2,2,3,4,4,5,5,5,9649,9649,2,3.270749827803306,0.6330729811452329,197.2197309951298,0.0
1730356541,48,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,2,2,2,2,2,3,3,4,5,5,5,9680,9680,2,3.2659617791609925,0.6330729811452329,197.2197309951298,0.0
1730356541,48,,Aggregated,24.000000,24.000000,2,2,2,2,2,3,3,4,5,5,5,9680,9680,2,3.2659617791609925,0.6330729811452329,197.2197309951298,0.0
1730356542,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,2,2,2,2,2,3,3,3,4,4,4,9700,9700,2,3.262313645586285,0.6330729811452329,197.2197309951298,0.0
1730356542,48,,Aggregated,24.100000,24.100000,2,2,2,2,2,3,3,3,4,4,4,9700,9700,2,3.262313645586285,0.6330729811452329,197.2197309951298,0.0
1730356543,48,GET,/tools.descartes.teastore.webui/,23.500000,23.500000,2,2,2,2,2,3,3,4,4,4,4,9725,9725,2,3.258500699053224,0.6330729811452329,197.2197309951298,0.0
1730356543,48,,Aggregated,23.500000,23.500000,2,2,2,2,2,3,3,4,4,4,4,9725,9725,2,3.258500699053224,0.6330729811452329,197.2197309951298,0.0
1730356544,48,GET,/tools.descartes.teastore.webui/,23.400000,23.400000,2,2,2,2,2,3,3,4,4,4,4,9744,9744,2,3.2552954207096776,0.6330729811452329,197.2197309951298,0.0
1730356544,48,,Aggregated,23.400000,23.400000,2,2,2,2,2,3,3,4,4,4,4,9744,9744,2,3.2552954207096776,0.6330729811452329,197.2197309951298,0.0
1730356545,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,2,2,2,2,2,3,3,4,4,4,4,9767,9767,2,3.2515789926893306,0.6330729811452329,197.2197309951298,0.0
1730356545,48,,Aggregated,24.100000,24.100000,2,2,2,2,2,3,3,4,4,4,4,9767,9767,2,3.2515789926893306,0.6330729811452329,197.2197309951298,0.0
1730356546,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,2,2,2,2,2,3,3,4,5,5,5,9798,9798,2,3.2467630778300185,0.6330729811452329,197.2197309951298,0.0
1730356546,48,,Aggregated,24.100000,24.100000,2,2,2,2,2,3,3,4,5,5,5,9798,9798,2,3.2467630778300185,0.6330729811452329,197.2197309951298,0.0
1730356547,48,GET,/tools.descartes.teastore.webui/,23.600000,23.600000,2,2,2,2,2,3,3,4,5,5,5,9818,9818,2,3.2430120607712634,0.6330729811452329,197.2197309951298,0.0
1730356547,48,,Aggregated,23.600000,23.600000,2,2,2,2,2,3,3,4,5,5,5,9818,9818,2,3.2430120607712634,0.6330729811452329,197.2197309951298,0.0
1730356548,48,GET,/tools.descartes.teastore.webui/,23.600000,23.600000,2,2,2,2,2,3,3,4,5,5,5,9845,9845,2,3.2386287386066086,0.6330729811452329,197.2197309951298,0.0
1730356548,48,,Aggregated,23.600000,23.600000,2,2,2,2,2,3,3,4,5,5,5,9845,9845,2,3.2386287386066086,0.6330729811452329,197.2197309951298,0.0
1730356549,48,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,2,2,2,2,2,3,3,4,5,5,5,9866,9866,2,3.2347892502264455,0.6330729811452329,197.2197309951298,0.0
1730356549,48,,Aggregated,24.000000,24.000000,2,2,2,2,2,3,3,4,5,5,5,9866,9866,2,3.2347892502264455,0.6330729811452329,197.2197309951298,0.0
1730356550,48,GET,/tools.descartes.teastore.webui/,23.400000,23.400000,2,2,2,2,2,3,3,4,5,5,5,9892,9892,2,3.230488477230761,0.6330729811452329,197.2197309951298,0.0
1730356550,48,,Aggregated,23.400000,23.400000,2,2,2,2,2,3,3,4,5,5,5,9892,9892,2,3.230488477230761,0.6330729811452329,197.2197309951298,0.0
1730356551,48,GET,/tools.descartes.teastore.webui/,23.700000,23.700000,1,2,2,2,2,3,4,4,5,5,5,9914,9914,2,3.2269698503926594,0.6330729811452329,197.2197309951298,0.0
1730356551,48,,Aggregated,23.700000,23.700000,1,2,2,2,2,3,4,4,5,5,5,9914,9914,2,3.2269698503926594,0.6330729811452329,197.2197309951298,0.0
1730356552,48,GET,/tools.descartes.teastore.webui/,23.800000,23.800000,2,2,2,2,2,3,3,4,5,5,5,9933,9933,2,3.223975621834279,0.6330729811452329,197.2197309951298,0.0
1730356552,48,,Aggregated,23.800000,23.800000,2,2,2,2,2,3,3,4,5,5,5,9933,9933,2,3.223975621834279,0.6330729811452329,197.2197309951298,0.0
1730356553,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,2,2,2,2,2,3,4,4,5,5,5,9962,9962,2,3.2196086284313634,0.6330729811452329,197.2197309951298,0.0
1730356553,48,,Aggregated,24.100000,24.100000,2,2,2,2,2,3,4,4,5,5,5,9962,9962,2,3.2196086284313634,0.6330729811452329,197.2197309951298,0.0
1730356554,48,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,2,2,2,2,2,3,4,4,5,5,5,9986,9986,2,3.2157005314803713,0.6330729811452329,197.2197309951298,0.0
1730356554,48,,Aggregated,24.000000,24.000000,2,2,2,2,2,3,4,4,5,5,5,9986,9986,2,3.2157005314803713,0.6330729811452329,197.2197309951298,0.0
1730356555,48,GET,/tools.descartes.teastore.webui/,23.600000,23.600000,1,2,2,2,2,3,3,4,5,5,5,10011,10011,2,3.211058594678842,0.6330729811452329,197.2197309951298,0.0
1730356555,48,,Aggregated,23.600000,23.600000,1,2,2,2,2,3,3,4,5,5,5,10011,10011,2,3.211058594678842,0.6330729811452329,197.2197309951298,0.0
1730356556,48,GET,/tools.descartes.teastore.webui/,23.600000,23.600000,1,2,2,2,2,3,3,4,4,4,4,10037,10037,2,3.206350196226368,0.6330729811452329,197.2197309951298,0.0
1730356556,48,,Aggregated,23.600000,23.600000,1,2,2,2,2,3,3,4,4,4,4,10037,10037,2,3.206350196226368,0.6330729811452329,197.2197309951298,0.0
1730356557,48,GET,/tools.descartes.teastore.webui/,24.200000,24.200000,1,2,2,2,2,2,3,4,4,4,4,10063,10063,2,3.20151539783287,0.6330729811452329,197.2197309951298,0.0
1730356557,48,,Aggregated,24.200000,24.200000,1,2,2,2,2,2,3,4,4,4,4,10063,10063,2,3.20151539783287,0.6330729811452329,197.2197309951298,0.0
1730356558,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,1,2,2,2,2,2,3,3,4,4,4,10082,10082,2,3.198070263576821,0.6330729811452329,197.2197309951298,0.0
1730356558,48,,Aggregated,24.100000,24.100000,1,2,2,2,2,2,3,3,4,4,4,10082,10082,2,3.198070263576821,0.6330729811452329,197.2197309951298,0.0
1730356559,48,GET,/tools.descartes.teastore.webui/,23.400000,23.400000,1,2,2,2,2,2,3,3,4,4,4,10110,10110,2,3.1933931978815533,0.6330729811452329,197.2197309951298,0.0
1730356559,48,,Aggregated,23.400000,23.400000,1,2,2,2,2,2,3,3,4,4,4,10110,10110,2,3.1933931978815533,0.6330729811452329,197.2197309951298,0.0
1730356560,48,GET,/tools.descartes.teastore.webui/,24.200000,24.200000,1,2,2,2,2,2,3,3,4,4,4,10134,10134,2,3.189853085202202,0.6330729811452329,197.2197309951298,0.0
1730356560,48,,Aggregated,24.200000,24.200000,1,2,2,2,2,2,3,3,4,4,4,10134,10134,2,3.189853085202202,0.6330729811452329,197.2197309951298,0.0
1730356561,48,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,1,2,2,2,2,2,3,3,4,4,4,10152,10152,2,3.1868663009781693,0.6330729811452329,197.2197309951298,0.0
1730356561,48,,Aggregated,24.000000,24.000000,1,2,2,2,2,2,3,3,4,4,4,10152,10152,2,3.1868663009781693,0.6330729811452329,197.2197309951298,0.0
1730356562,48,GET,/tools.descartes.teastore.webui/,23.700000,23.700000,1,2,2,2,2,2,3,3,3,3,3,10180,10180,2,3.182400122842036,0.6330729811452329,197.2197309951298,0.0
1730356562,48,,Aggregated,23.700000,23.700000,1,2,2,2,2,2,3,3,3,3,3,10180,10180,2,3.182400122842036,0.6330729811452329,197.2197309951298,0.0
1730356563,48,GET,/tools.descartes.teastore.webui/,24.100000,24.100000,1,2,2,2,2,2,3,3,3,3,3,10201,10201,2,3.1789136159700004,0.6330729811452329,197.2197309951298,0.0
1730356563,48,,Aggregated,24.100000,24.100000,1,2,2,2,2,2,3,3,3,3,3,10201,10201,2,3.1789136159700004,0.6330729811452329,197.2197309951298,0.0
1730356564,48,GET,/tools.descartes.teastore.webui/,24.800000,24.800000,1,2,2,2,2,2,3,3,3,3,3,10232,10232,2,3.174413895656619,0.6330729811452329,197.2197309951298,0.0
1730356564,48,,Aggregated,24.800000,24.800000,1,2,2,2,2,2,3,3,3,3,3,10232,10232,2,3.174413895656619,0.6330729811452329,197.2197309951298,0.0
1730356565,48,GET,/tools.descartes.teastore.webui/,24.500000,24.500000,1,2,2,2,2,2,3,3,4,4,4,10253,10253,2,3.171411907668867,0.6330729811452329,197.2197309951298,0.0
1730356565,48,,Aggregated,24.500000,24.500000,1,2,2,2,2,2,3,3,4,4,4,10253,10253,2,3.171411907668867,0.6330729811452329,197.2197309951298,0.0
1730356566,48,GET,/tools.descartes.teastore.webui/,24.400000,24.400000,1,2,2,2,2,2,3,3,4,4,4,10275,10275,2,3.167637787774033,0.6330729811452329,197.2197309951298,0.0
1730356566,48,,Aggregated,24.400000,24.400000,1,2,2,2,2,2,3,3,4,4,4,10275,10275,2,3.167637787774033,0.6330729811452329,197.2197309951298,0.0
1730356567,48,GET,/tools.descartes.teastore.webui/,24.200000,24.200000,2,2,2,2,2,2,3,3,4,4,4,10299,10299,2,3.1642814832159885,0.6330729811452329,197.2197309951298,0.0
1730356567,48,,Aggregated,24.200000,24.200000,2,2,2,2,2,2,3,3,4,4,4,10299,10299,2,3.1642814832159885,0.6330729811452329,197.2197309951298,0.0
1730356568,48,GET,/tools.descartes.teastore.webui/,24.000000,24.000000,2,2,2,2,2,2,3,3,4,4,4,10325,10325,2,3.160109933810737,0.6330729811452329,197.2197309951298,0.0
1730356568,48,,Aggregated,24.000000,24.000000,2,2,2,2,2,2,3,3,4,4,4,10325,10325,2,3.160109933810737,0.6330729811452329,197.2197309951298,0.0
1730356569,48,GET,/tools.descartes.teastore.webui/,24.700000,24.700000,2,2,2,2,2,2,3,3,4,4,4,10343,10343,2,3.1573636816643638,0.6330729811452329,197.2197309951298,0.0
1730356569,48,,Aggregated,24.700000,24.700000,2,2,2,2,2,2,3,3,4,4,4,10343,10343,2,3.1573636816643638,0.6330729811452329,197.2197309951298,0.0
1730356570,48,GET,/tools.descartes.teastore.webui/,23.700000,23.700000,2,2,2,2,2,2,3,3,4,4,4,10369,10369,2,3.1531139070666,0.6330729811452329,197.2197309951298,0.0
1730356570,48,,Aggregated,23.700000,23.700000,2,2,2,2,2,2,3,3,4,4,4,10369,10369,2,3.1531139070666,0.6330729811452329,197.2197309951298,0.0
1730356571,48,GET,/tools.descartes.teastore.webui/,23.800000,23.800000,2,2,2,2,2,2,3,3,4,4,4,10394,10394,2,3.1495932139905984,0.6330729811452329,197.2197309951298,0.0
1730356571,48,,Aggregated,23.800000,23.800000,2,2,2,2,2,2,3,3,4,4,4,10394,10394,2,3.1495932139905984,0.6330729811452329,197.2197309951298,0.0
1730356572,48,GET,/tools.descartes.teastore.webui/,23.800000,23.800000,2,2,2,2,2,2,2,3,4,4,4,10415,10415,2,3.1458787772642647,0.6330729811452329,197.2197309951298,0.0
1730356572,48,,Aggregated,23.800000,23.800000,2,2,2,2,2,2,2,3,4,4,4,10415,10415,2,3.1458787772642647,0.6330729811452329,197.2197309951298,0.0
1730356573,48,GET,/tools.descartes.teastore.webui/,23.600000,23.600000,2,2,2,2,2,2,2,3,4,4,4,10434,10434,2,3.142967238191348,0.6330729811452329,197.2197309951298,0.0
1730356573,48,,Aggregated,23.600000,23.600000,2,2,2,2,2,2,2,3,4,4,4,10434,10434,2,3.142967238191348,0.6330729811452329,197.2197309951298,0.0
1730356574,48,GET,/tools.descartes.teastore.webui/,23.000000,23.000000,2,2,2,2,2,2,2,3,3,3,3,10463,10463,2,3.138475978896237,0.6330729811452329,197.2197309951298,0.0
1730356574,48,,Aggregated,23.000000,23.000000,2,2,2,2,2,2,2,3,3,3,3,10463,10463,2,3.138475978896237,0.6330729811452329,197.2197309951298,0.0
1730356575,48,GET,/tools.descartes.teastore.webui/,23.300000,23.300000,2,2,2,2,2,2,2,3,3,3,3,10484,10484,2,3.134861359817032,0.6330729811452329,197.2197309951298,0.0
1730356575,48,,Aggregated,23.300000,23.300000,2,2,2,2,2,2,2,3,3,3,3,10484,10484,2,3.134861359817032,0.6330729811452329,197.2197309951298,0.0
1730356576,48,GET,/tools.descartes.teastore.webui/,23.200000,23.200000,2,2,2,2,2,2,2,3,3,3,3,10513,10513,2,3.1299840569019817,0.6330729811452329,197.2197309951298,0.0
1730356576,48,,Aggregated,23.200000,23.200000,2,2,2,2,2,2,2,3,3,3,3,10513,10513,2,3.1299840569019817,0.6330729811452329,197.2197309951298,0.0
1730356577,48,GET,/tools.descartes.teastore.webui/,23.200000,23.200000,1,2,2,2,2,2,2,2,3,3,3,10533,10533,2,3.1268102703148286,0.6330729811452329,197.2197309951298,0.0
1730356577,48,,Aggregated,23.200000,23.200000,1,2,2,2,2,2,2,2,3,3,3,10533,10533,2,3.1268102703148286,0.6330729811452329,197.2197309951298,0.0
